,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation
15655,Luxembourg,2014.0,male,75+ years,4.0,14546.0,27.5,"66,327,344,189",126352.0,Silent
15656,Luxembourg,2014.0,male,35-54 years,20.0,88218.0,22.67,"66,327,344,189",126352.0,Generation X
15657,Luxembourg,2014.0,male,25-34 years,7.0,41442.0,16.89,"66,327,344,189",126352.0,Millenials
15658,Luxembourg,2014.0,female,75+ years,3.0,22669.0,,"66,327,344,189",126352.0,Silent
15659,Luxembourg,2014.0,female,55-74 years,5.0,52260.0,9.57,"66,327,344,189",126352.0,Boomers
15660,,2014.0,female,15-24 years,2.0,32510.0,6.15,"66,327,344,189",126352.0,Millenials
15661,Luxembourg,2014.0,male,15-24 years,2.0,34219.0,5.84,"66,327,344,189",126352.0,Millenials
15662,Luxembourg,2014.0,female,25-34 years,2.0,40862.0,4.89,"66,327,344,189",126352.0,Millenials
15663,Luxembourg,2014.0,female,35-54 years,3.0,84147.0,3.57,"66,327,344,189",126352.0,Generation X
15664,Luxembourg,2014.0,male,5-14 years,1.0,31718.0,3.15,"66,327,344,189",126352.0,Generation Z
15665,Luxembourg,2014.0,female,5-14 years,0.0,30054.0,0.0,"66,327,344,189",126352.0,Generation Z
15666,Luxembourg,2015.0,male,55-74 years,16.0,54325.0,29.45,"57,784,495,265",107456.0,Boomers
15667,Luxembourg,2015.0,male,75+ years,4.0,15011.0,26.65,"57,784,495,265",107456.0,Silent
15668,Luxembourg,2015.0,male,35-54 years,17.0,90095.0,18.87,"57,784,495,265",107456.0,Generation X
15669,Luxembourg,2015.0,female,55-74 years,9.0,53878.0,16.7,"57,784,495,265",107456.0,Boomers
15670,Luxembourg,2015.0,male,,4.0,34757.0,11.51,"57,784,495,265",107456.0,Millenials
15671,Luxembourg,2015.0,male,25-34 years,4.0,42930.0,9.32,"57,784,495,265",107456.0,Millenials
15672,Luxembourg,2015.0,female,75+ years,2.0,23189.0,8.62,"57,784,495,265",107456.0,Silent
15673,Luxembourg,2015.0,female,35-54 years,6.0,85928.0,6.98,"57,784,495,265",107456.0,Generation X
15674,Luxembourg,2015.0,female,5-14 years,1.0,30367.0,3.29,"57,784,495,265",107456.0,Generation Z
15675,Luxembourg,2015.0,female,15-24 years,1.0,33170.0,3.01,"57,784,495,265",107456.0,Millenials
15676,Luxembourg,2015.0,female,25-34 years,0.0,42000.0,0.0,"57,784,495,265",107456.0,Millenials
15677,Luxembourg,2015.0,male,5-14 years,0.0,32098.0,0.0,"57,784,495,265",107456.0,Generation Z
15678,Macau,1994.0,male,75+ years,2.0,3622.0,55.22,"6,265,844,252",18081.0,G.I. Generation
15679,Macau,1994.0,female,75+ years,3.0,6106.0,49.13,"6,265,844,252",18081.0,G.I. Generation
15680,Macau,1994.0,female,55-74 years,3.0,20340.0,14.75,"6,265,844,252",18081.0,Silent
15681,Macau,1994.0,male,55-74 years,2.0,17269.0,11.58,"6,265,844,252",18081.0,Silent
15682,Macau,1994.0,male,35-54 years,6.0,55677.0,10.78,"6,265,844,252",18081.0,Boomers
15683,Macau,1994.0,male,25-34 years,3.0,34319.0,8.74,"6,265,844,252",18081.0,Boomers
15684,Macau,1994.0,male,15-24 years,2.0,23147.0,8.64,"6,265,844,252",18081.0,Generation X
15685,Macau,1994.0,female,35-54 years,4.0,48296.0,8.28,"6,265,844,252",18081.0,Boomers
15686,Macau,1994.0,female,25-34 years,2.0,43286.0,4.62,"6,265,844,252",18081.0,Boomers
15687,Macau,1994.0,female,15-24 years,0.0,28458.0,,"6,265,844,252",18081.0,Generation X
15688,Macau,1994.0,female,5-14 years,0.0,32221.0,0.0,"6,265,844,252",18081.0,Millenials
15689,Macau,1994.0,male,5-14 years,0.0,33801.0,0.0,"6,265,844,252",18081.0,Millenials
15690,Maldives,2000.0,female,15-24 years,0.0,30505.0,0.0,"624,337,145",2524.0,Generation X
15691,Maldives,2000.0,female,25-34 years,0.0,20187.0,0.0,"624,337,145",2524.0,Generation X
15692,Maldives,2000.0,female,35-54 years,0.0,21530.0,0.0,"624,337,145",2524.0,Boomers
15693,Maldives,2000.0,female,5-14 years,0.0,39553.0,0.0,"624,337,145",2524.0,
15694,,2000.0,female,55-74 years,0.0,9708.0,0.0,"624,337,145",2524.0,Silent
15695,Maldives,2000.0,female,75+ years,0.0,875.0,0.0,"624,337,145",2524.0,G.I. Generation
15696,Maldives,,male,15-24 years,0.0,30141.0,0.0,"624,337,145",2524.0,Generation X
15697,Maldives,2000.0,male,25-34 years,0.0,18613.0,0.0,"624,337,145",2524.0,Generation X
15698,Maldives,2000.0,male,35-54 years,0.0,21191.0,0.0,"624,337,145",2524.0,Boomers
15699,Maldives,2000.0,male,5-14 years,0.0,41677.0,0.0,"624,337,145",2524.0,Millenials
15700,Maldives,2000.0,male,55-74 years,0.0,11950.0,0.0,"624,337,145",2524.0,Silent
15701,Maldives,2000.0,male,75+ years,0.0,1457.0,0.0,"624,337,145",2524.0,G.I. Generation
15702,Maldives,2001.0,female,75+ years,1.0,976.0,102.46,"870,179,739",3406.0,Silent
15703,Maldives,2001.0,male,25-34 years,1.0,19879.0,5.03,"870,179,739",3406.0,Generation X
15704,Maldives,2001.0,male,,1.0,33293.0,3.0,"870,179,739",3406.0,Millenials
15705,Maldives,2001.0,female,15-24 years,0.0,32184.0,0.0,"870,179,739",3406.0,Millenials
15706,Maldives,2001.0,female,25-34 years,0.0,20790.0,0.0,"870,179,739",3406.0,Generation X
15707,Maldives,2001.0,female,35-54 years,0.0,22699.0,0.0,"870,179,739",3406.0,Boomers
15708,Maldives,2001.0,female,5-14 years,0.0,38833.0,0.0,"870,179,739",3406.0,Millenials
15709,Maldives,2001.0,female,55-74 years,0.0,9895.0,0.0,"870,179,739",3406.0,Silent
15710,Maldives,2001.0,male,35-54 years,0.0,22506.0,0.0,"870,179,739",3406.0,Boomers
15711,Maldives,2001.0,male,5-14 years,0.0,40987.0,0.0,"870,179,739",3406.0,Millenials
15712,Maldives,2001.0,male,55-74 years,0.0,11895.0,0.0,"870,179,739",3406.0,Silent
15713,Maldives,2001.0,male,75+ years,0.0,1566.0,0.0,"870,179,739",3406.0,Silent
15714,Maldives,2002.0,male,35-54 years,1.0,24087.0,4.15,"897,031,250",3401.0,Boomers
15715,Maldives,2002.0,female,15-24 years,1.0,33844.0,2.95,"897,031,250",3401.0,Millenials
15716,Maldives,2002.0,male,15-24 years,1.0,36435.0,2.74,"897,031,250",3401.0,Millenials
15717,Maldives,2002.0,female,25-34 years,0.0,21420.0,0.0,"897,031,250",3401.0,Generation X
15718,Maldives,2002.0,female,35-54 years,0.0,23970.0,0.0,"897,031,250",3401.0,Boomers
15719,Maldives,2002.0,female,5-14 years,0.0,37872.0,0.0,"897,031,250",3401.0,Millenials
15720,Maldives,2002.0,female,55-74 years,0.0,10045.0,0.0,"897,031,250",3401.0,Silent
15721,Maldives,2002.0,female,75+ years,0.0,1075.0,0.0,"897,031,250",3401.0,Silent
15722,Maldives,2002.0,male,25-34 years,0.0,21431.0,0.0,"897,031,250",3401.0,Generation X
15723,Maldives,2002.0,male,5-14 years,0.0,40027.0,0.0,"897,031,250",3401.0,Millenials
15724,Maldives,2002.0,male,55-74 years,0.0,11868.0,0.0,"897,031,250",3401.0,Silent
15725,Maldives,2002.0,male,75+ years,0.0,1673.0,0.0,"897,031,250",3401.0,Silent
15726,Maldives,2003.0,male,35-54 years,3.0,25926.0,11.57,"1,052,121,055",3867.0,Boomers
15727,Maldives,2003.0,female,35-54 years,1.0,25331.0,3.95,"1,052,121,055",3867.0,Boomers
15728,Maldives,2003.0,female,15-24 years,0.0,35389.0,0.0,"1,052,121,055",3867.0,Millenials
15729,Maldives,2003.0,female,25-34 years,0.0,22136.0,0.0,"1,052,121,055",3867.0,Generation X
15730,Maldives,2003.0,female,5-14 years,0.0,36749.0,0.0,"1,052,121,055",3867.0,Millenials
15731,Maldives,2003.0,female,55-74 years,0.0,10178.0,0.0,"1,052,121,055",3867.0,Silent
15732,Maldives,2003.0,female,75+ years,0.0,1172.0,0.0,"1,052,121,055",3867.0,Silent
15733,Maldives,2003.0,male,15-24 years,0.0,39360.0,0.0,"1,052,121,055",3867.0,Millenials
15734,Maldives,2003.0,male,25-34 years,0.0,23334.0,0.0,"1,052,121,055",3867.0,Generation X
15735,Maldives,2003.0,male,5-14 years,0.0,38880.0,0.0,"1,052,121,055",3867.0,Millenials
15736,Maldives,2003.0,male,,0.0,11874.0,0.0,"1,052,121,055",3867.0,Silent
15737,Maldives,2003.0,male,75+ years,0.0,1781.0,0.0,"1,052,121,055",3867.0,Silent
15738,Maldives,2004.0,female,35-54 years,1.0,26744.0,3.74,"1,226,829,563",4373.0,Boomers
15739,Maldives,2004.0,female,15-24 years,0.0,36682.0,0.0,"1,226,829,563",4373.0,Millenials
15740,Maldives,2004.0,female,25-34 years,0.0,23017.0,0.0,"1,226,829,563",4373.0,Generation X
15741,Maldives,2004.0,female,5-14 years,0.0,35553.0,0.0,"1,226,829,563",4373.0,Millenials
15742,Maldives,2004.0,female,55-74 years,0.0,10331.0,0.0,"1,226,829,563",4373.0,Silent
15743,Maldives,2004.0,female,75+ years,,1273.0,0.0,"1,226,829,563",4373.0,Silent
15744,Maldives,2004.0,male,15-24 years,0.0,41834.0,0.0,"1,226,829,563",,Millenials
15745,Maldives,2004.0,male,25-34 years,0.0,25657.0,0.0,"1,226,829,563",4373.0,Generation X
15746,Maldives,2004.0,male,35-54 years,0.0,27988.0,0.0,"1,226,829,563",4373.0,Boomers
15747,Maldives,2004.0,male,5-14 years,0.0,37626.0,0.0,"1,226,829,563",4373.0,Millenials
15748,Maldives,2004.0,male,55-74 years,0.0,11921.0,0.0,"1,226,829,563",4373.0,Silent
15749,Maldives,2004.0,male,75+ years,0.0,1900.0,0.0,"1,226,829,563",4373.0,Silent
15750,Maldives,2005.0,male,5-14 years,1.0,36354.0,2.75,"1,163,362,438",4026.0,Millenials
15751,Maldives,2005.0,female,15-24 years,0.0,37646.0,0.0,"1,163,362,438",4026.0,Millenials
15752,Maldives,2005.0,female,25-34 years,0.0,24094.0,0.0,"1,163,362,438",4026.0,Generation X
15753,Maldives,2005.0,female,35-54 years,0.0,28181.0,0.0,"1,163,362,438",4026.0,Boomers
15754,Maldives,2005.0,female,5-14 years,0.0,34367.0,0.0,"1,163,362,438",4026.0,Millenials
15755,Maldives,2005.0,female,55-74 years,0.0,10524.0,0.0,"1,163,362,438",4026.0,Silent
15756,Maldives,2005.0,female,75+ years,0.0,1384.0,0.0,"1,163,362,438",4026.0,Silent
15757,Maldives,2005.0,male,15-24 years,0.0,43696.0,0.0,"1,163,362,438",4026.0,Millenials
15758,Maldives,2005.0,male,25-34 years,0.0,28406.0,0.0,"1,163,362,438",4026.0,Generation X
15759,Maldives,2005.0,male,35-54 years,0.0,30244.0,0.0,"1,163,362,438",4026.0,Boomers
15760,Maldives,2005.0,male,55-74 years,0.0,12007.0,0.0,"1,163,362,438",4026.0,Silent
15761,Maldives,2005.0,male,75+ years,0.0,2033.0,0.0,"1,163,362,438",4026.0,Silent
15762,Maldives,2007.0,male,25-34 years,2.0,33612.0,5.95,"1,868,383,461",6115.0,Generation X
15763,Maldives,2007.0,female,25-34 years,1.0,26539.0,3.77,"1,868,383,461",6115.0,Generation X
15764,Maldives,2007.0,female,15-24 years,1.0,39138.0,2.56,"1,868,383,461",6115.0,Millenials
15765,Maldives,2007.0,male,15-24 years,1.0,48015.0,2.08,"1,868,383,461",6115.0,Millenials
15766,Maldives,2007.0,female,35-54 years,0.0,30921.0,0.0,"1,868,383,461",6115.0,Boomers
15767,Maldives,,female,5-14 years,0.0,31970.0,0.0,"1,868,383,461",6115.0,Generation Z
15768,Maldives,2007.0,female,55-74 years,0.0,10963.0,0.0,"1,868,383,461",6115.0,Silent
15769,Maldives,2007.0,female,75+ years,0.0,1654.0,0.0,"1,868,383,461",6115.0,Silent
15770,Maldives,2007.0,male,35-54 years,0.0,34278.0,0.0,"1,868,383,461",6115.0,Boomers
15771,Maldives,2007.0,male,5-14 years,0.0,33952.0,0.0,"1,868,383,461",6115.0,Generation Z
15772,Maldives,2007.0,male,55-74 years,0.0,12063.0,0.0,"1,868,383,461",6115.0,Silent
15773,Maldives,2007.0,male,75+ years,0.0,2431.0,0.0,"1,868,383,461",6115.0,Silent
15774,Maldives,2008.0,female,15-24 years,0.0,39416.0,0.0,"2,271,646,188",7236.0,Millenials
15775,Maldives,2008.0,female,25-34 years,0.0,28020.0,0.0,"2,271,646,188",7236.0,Generation X
15776,Maldives,2008.0,female,35-54 years,0.0,32315.0,0.0,"2,271,646,188",7236.0,Boomers
15777,Maldives,2008.0,female,5-14 years,0.0,30881.0,0.0,"2,271,646,188",7236.0,Generation Z
15778,Maldives,2008.0,female,55-74 years,0.0,11260.0,0.0,"2,271,646,188",7236.0,Silent
15779,Maldives,2008.0,female,75+ years,0.0,1805.0,0.0,"2,271,646,188",7236.0,Silent
15780,Maldives,2008.0,male,15-24 years,0.0,49380.0,0.0,"2,271,646,188",7236.0,Millenials
15781,Maldives,2008.0,male,25-34 years,0.0,36778.0,0.0,"2,271,646,188",7236.0,Generation X
15782,Maldives,2008.0,male,35-54 years,0.0,36569.0,0.0,"2,271,646,188",7236.0,Boomers
15783,Maldives,2008.0,male,5-14 years,0.0,32676.0,0.0,"2,271,646,188",7236.0,Generation Z
15784,Maldives,2008.0,male,55-74 years,0.0,12185.0,0.0,"2,271,646,188",7236.0,Silent
15785,Maldives,2008.0,male,75+ years,0.0,2639.0,0.0,"2,271,646,188",7236.0,Silent
15786,Maldives,2010.0,male,15-24 years,1.0,50279.0,1.99,"2,588,176,055",7806.0,Millenials
15787,Maldives,2010.0,female,15-24 years,0.0,39026.0,0.0,"2,588,176,055",7806.0,Millenials
15788,Maldives,2010.0,female,25-34 years,0.0,31331.0,0.0,"2,588,176,055",7806.0,Generation X
15789,Maldives,2010.0,female,35-54 years,0.0,35077.0,0.0,"2,588,176,055",7806.0,Generation X
15790,Maldives,2010.0,female,5-14 years,0.0,29203.0,0.0,"2,588,176,055",7806.0,Generation Z
15791,Maldives,2010.0,female,55-74 years,0.0,12087.0,0.0,"2,588,176,055",7806.0,Silent
15792,Maldives,2010.0,female,75+ years,0.0,2155.0,0.0,"2,588,176,055",7806.0,Silent
15793,Maldives,2010.0,male,25-34 years,0.0,44119.0,0.0,"2,588,176,055",7806.0,Generation X
15794,Maldives,2010.0,male,35-54 years,0.0,41732.0,0.0,"2,588,176,055",7806.0,Generation X
15795,Maldives,2010.0,male,5-14 years,0.0,30688.0,0.0,"2,588,176,055",7806.0,Generation Z
15796,Maldives,2010.0,male,55-74 years,0.0,12814.0,0.0,"2,588,176,055",7806.0,Silent
15797,Maldives,2010.0,male,75+ years,0.0,3048.0,0.0,"2,588,176,055",7806.0,Silent
15798,Maldives,2011.0,male,5-14 years,1.0,30136.0,3.32,"2,774,351,760",8135.0,Generation Z
15799,Maldives,2011.0,male,25-34 years,1.0,48207.0,2.07,"2,774,351,760",8135.0,Millenials
15800,Maldives,2011.0,female,15-24 years,0.0,38483.0,0.0,,8135.0,Millenials
15801,Maldives,2011.0,female,25-34 years,0.0,33114.0,0.0,"2,774,351,760",8135.0,Millenials
15802,Maldives,2011.0,female,35-54 years,0.0,,0.0,"2,774,351,760",8135.0,Generation X
15803,Maldives,2011.0,female,5-14 years,0.0,28689.0,0.0,"2,774,351,760",8135.0,Generation Z
15804,Maldives,2011.0,female,55-74 years,0.0,12507.0,0.0,"2,774,351,760",8135.0,Boomers
15805,Maldives,2011.0,female,75+ years,0.0,2370.0,0.0,"2,774,351,760",8135.0,Silent
15806,Maldives,2011.0,male,15-24 years,0.0,50597.0,0.0,"2,774,351,760",8135.0,Millenials
15807,Maldives,2011.0,male,35-54 years,0.0,44123.0,0.0,"2,774,351,760",8135.0,Generation X
15808,Maldives,2011.0,male,55-74 years,0.0,13188.0,,"2,774,351,760",8135.0,Boomers
15809,Maldives,2011.0,male,75+ years,0.0,3263.0,0.0,"2,774,351,760",,Silent
15810,Malta,1985.0,male,55-74 years,1.0,21600.0,4.63,"1,117,835,286",3639.0,G.I. Generation
15811,Malta,1985.0,male,15-24 years,1.0,24200.0,4.13,"1,117,835,286",3639.0,Generation X
15812,Malta,1985.0,female,15-24 years,0.0,23000.0,0.0,"1,117,835,286",3639.0,Generation X
15813,Malta,1985.0,female,25-34 years,0.0,29600.0,,"1,117,835,286",3639.0,Boomers
15814,Malta,1985.0,female,35-54 years,,46100.0,0.0,"1,117,835,286",3639.0,Silent
15815,Malta,1985.0,female,5-14 years,0.0,25900.0,0.0,"1,117,835,286",3639.0,Generation X
15816,Malta,1985.0,female,55-74 years,0.0,26500.0,0.0,"1,117,835,286",3639.0,G.I. Generation
15817,Malta,1985.0,female,75+ years,0.0,7300.0,0.0,"1,117,835,286",3639.0,G.I. Generation
15818,Malta,1985.0,male,25-34 years,0.0,29600.0,0.0,"1,117,835,286",3639.0,Boomers
15819,Malta,1985.0,male,35-54 years,0.0,40800.0,0.0,"1,117,835,286",3639.0,Silent
15820,Malta,1985.0,male,5-14 years,0.0,27900.0,0.0,"1,117,835,286",3639.0,Generation X
15821,Malta,1985.0,male,75+ years,0.0,4700.0,0.0,"1,117,835,286",3639.0,G.I. Generation
15822,Malta,1986.0,female,25-34 years,1.0,27700.0,3.61,"1,435,079,200",4544.0,Boomers
15823,Malta,1986.0,female,15-24 years,0.0,24100.0,0.0,"1,435,079,200",4544.0,Generation X
15824,Malta,1986.0,female,35-54 years,0.0,46100.0,0.0,"1,435,079,200",4544.0,Silent
15825,Malta,1986.0,female,5-14 years,0.0,26700.0,0.0,"1,435,079,200",4544.0,Generation X
15826,Malta,1986.0,female,55-74 years,0.0,28200.0,0.0,"1,435,079,200",4544.0,G.I. Generation
15827,Malta,1986.0,female,75+ years,0.0,7900.0,0.0,"1,435,079,200",4544.0,G.I. Generation
15828,Malta,,male,15-24 years,0.0,25600.0,0.0,"1,435,079,200",,Generation X
15829,Malta,1986.0,male,25-34 years,0.0,28400.0,0.0,"1,435,079,200",4544.0,Boomers
15830,Malta,1986.0,male,35-54 years,0.0,43400.0,0.0,"1,435,079,200",4544.0,
15831,Malta,1986.0,male,5-14 years,0.0,28400.0,0.0,"1,435,079,200",4544.0,Generation X
15832,Malta,1986.0,male,55-74 years,0.0,24000.0,0.0,"1,435,079,200",4544.0,G.I. Generation
15833,Malta,1986.0,male,75+ years,0.0,5300.0,0.0,"1,435,079,200",4544.0,G.I. Generation
15834,Malta,1987.0,male,75+ years,1.0,5300.0,18.87,"1,751,247,763",5517.0,G.I. Generation
15835,Malta,1987.0,female,15-24 years,0.0,24000.0,0.0,"1,751,247,763",5517.0,Generation X
15836,Malta,1987.0,female,25-34 years,0.0,27700.0,,"1,751,247,763",5517.0,Boomers
15837,Malta,1987.0,female,35-54 years,0.0,46400.0,0.0,"1,751,247,763",5517.0,Silent
15838,Malta,1987.0,female,5-14 years,0.0,26900.0,0.0,"1,751,247,763",5517.0,Generation X
15839,Malta,1987.0,female,55-74 years,0.0,28600.0,0.0,"1,751,247,763",5517.0,G.I. Generation
15840,Malta,1987.0,female,75+ years,0.0,8000.0,0.0,"1,751,247,763",5517.0,G.I. Generation
15841,Malta,1987.0,male,15-24 years,0.0,25500.0,0.0,"1,751,247,763",5517.0,Generation X
15842,,1987.0,male,25-34 years,0.0,28500.0,0.0,"1,751,247,763",5517.0,Boomers
15843,Malta,1987.0,male,35-54 years,0.0,43900.0,0.0,"1,751,247,763",5517.0,Silent
15844,Malta,1987.0,male,5-14 years,0.0,28600.0,0.0,"1,751,247,763",5517.0,
15845,Malta,1987.0,male,55-74 years,0.0,24000.0,0.0,"1,751,247,763",5517.0,G.I. Generation
15846,Malta,1988.0,male,25-34 years,3.0,28700.0,10.45,"2,019,474,244",6295.0,Boomers
15847,Malta,,male,15-24 years,2.0,25400.0,7.87,"2,019,474,244",6295.0,Generation X
15848,Malta,1988.0,male,35-54 years,3.0,44900.0,6.68,"2,019,474,244",6295.0,Silent
15849,Malta,1988.0,female,25-34 years,1.0,27700.0,3.61,"2,019,474,244",6295.0,Boomers
15850,Malta,1988.0,female,15-24 years,0.0,,0.0,"2,019,474,244",6295.0,Generation X
15851,Malta,1988.0,female,35-54 years,0.0,47200.0,0.0,"2,019,474,244",6295.0,Silent
15852,Malta,1988.0,female,5-14 years,0.0,27200.0,0.0,"2,019,474,244",6295.0,Generation X
15853,Malta,1988.0,female,55-74 years,,29000.0,0.0,"2,019,474,244",6295.0,G.I. Generation
15854,Malta,1988.0,female,75+ years,0.0,8100.0,0.0,"2,019,474,244",6295.0,G.I. Generation
15855,Malta,1988.0,male,5-14 years,0.0,28900.0,0.0,"2,019,474,244",,Generation X
15856,Malta,1988.0,male,55-74 years,0.0,24300.0,0.0,"2,019,474,244",6295.0,G.I. Generation
15857,Malta,1988.0,male,75+ years,0.0,5400.0,0.0,"2,019,474,244",6295.0,G.I. Generation
15858,Malta,1989.0,male,15-24 years,5.0,25300.0,19.76,,6539.0,Generation X
15859,Malta,1989.0,male,75+ years,1.0,5600.0,17.86,"2,118,574,772",6539.0,G.I. Generation
15860,Malta,1989.0,male,55-74 years,4.0,24600.0,16.26,,6539.0,G.I. Generation
15861,Malta,1989.0,male,25-34 years,4.0,28800.0,13.89,"2,118,574,772",6539.0,Boomers
15862,Malta,1989.0,male,35-54 years,4.0,46100.0,8.68,"2,118,574,772",6539.0,Silent
15863,Malta,1989.0,female,25-34 years,2.0,27600.0,7.25,"2,118,574,772",6539.0,Boomers
15864,Malta,1989.0,female,35-54 years,3.0,47900.0,6.26,"2,118,574,772",6539.0,Silent
15865,Malta,1989.0,female,15-24 years,0.0,24000.0,0.0,"2,118,574,772",6539.0,Generation X
15866,Malta,1989.0,female,5-14 years,0.0,27300.0,0.0,"2,118,574,772",6539.0,Generation X
15867,Malta,1989.0,female,55-74 years,0.0,29500.0,0.0,"2,118,574,772",6539.0,G.I. Generation
15868,Malta,1989.0,female,75+ years,0.0,8300.0,0.0,"2,118,574,772",6539.0,G.I. Generation
15869,Malta,1989.0,male,5-14 years,0.0,29000.0,0.0,"2,118,574,772",6539.0,Generation X
15870,Malta,1990.0,male,35-54 years,4.0,47400.0,8.44,"2,547,163,582",7780.0,Silent
15871,Malta,1990.0,male,15-24 years,2.0,25600.0,7.81,"2,547,163,582",7780.0,Generation X
15872,Malta,1990.0,male,55-74 years,1.0,25000.0,4.0,"2,547,163,582",7780.0,G.I. Generation
15873,Malta,1990.0,male,25-34 years,1.0,28600.0,3.5,"2,547,163,582",7780.0,Boomers
15874,Malta,1990.0,female,15-24 years,0.0,24100.0,0.0,"2,547,163,582",7780.0,Generation X
15875,Malta,1990.0,female,25-34 years,0.0,27300.0,0.0,"2,547,163,582",7780.0,Boomers
15876,,1990.0,female,35-54 years,0.0,48900.0,0.0,"2,547,163,582",7780.0,Silent
15877,Malta,1990.0,female,5-14 years,0.0,27400.0,0.0,"2,547,163,582",7780.0,Generation X
15878,Malta,1990.0,female,55-74 years,0.0,30200.0,0.0,"2,547,163,582",7780.0,G.I. Generation
15879,Malta,1990.0,female,75+ years,0.0,8400.0,0.0,"2,547,163,582",7780.0,G.I. Generation
15880,Malta,1990.0,male,5-14 years,0.0,28900.0,0.0,"2,547,163,582",7780.0,Generation X
15881,Malta,1990.0,male,75+ years,0.0,5600.0,0.0,"2,547,163,582",7780.0,G.I. Generation
15882,Malta,1991.0,male,15-24 years,3.0,26100.0,11.49,"2,750,041,434",8313.0,Generation X
15883,Malta,1991.0,male,25-34 years,3.0,28100.0,10.68,"2,750,041,434",8313.0,Boomers
15884,Malta,1991.0,male,35-54 years,3.0,48700.0,6.16,"2,750,041,434",8313.0,Boomers
15885,Malta,1991.0,female,35-54 years,1.0,49800.0,2.01,"2,750,041,434",8313.0,Boomers
15886,Malta,1991.0,female,15-24 years,0.0,24600.0,0.0,"2,750,041,434",8313.0,Generation X
15887,Malta,1991.0,female,25-34 years,0.0,26900.0,0.0,"2,750,041,434",8313.0,Boomers
15888,Malta,1991.0,female,5-14 years,0.0,27300.0,0.0,"2,750,041,434",8313.0,Millenials
15889,Malta,1991.0,female,55-74 years,0.0,30900.0,0.0,"2,750,041,434",8313.0,Silent
15890,Malta,1991.0,female,75+ years,0.0,8500.0,0.0,"2,750,041,434",8313.0,G.I. Generation
15891,Malta,1991.0,male,5-14 years,0.0,28800.0,0.0,"2,750,041,434",8313.0,Millenials
15892,Malta,1991.0,male,55-74 years,0.0,25500.0,0.0,"2,750,041,434",8313.0,Silent
15893,Malta,1991.0,male,75+ years,0.0,5600.0,0.0,"2,750,041,434",8313.0,G.I. Generation
15894,Malta,1992.0,male,75+ years,2.0,5500.0,36.36,"3,021,910,217",,G.I. Generation
15895,Malta,1992.0,male,25-34 years,4.0,27700.0,14.44,"3,021,910,217",9040.0,Boomers
